nct_id,sponsor_type,sponsor_name
NCT100004486,Industry,Industry Sponsor #118
NCT100004487,Other,Other Sponsor #18
NCT100004488,Industry,Industry Sponsor #304
NCT100004489,NIH,NIH Sponsor #82
NCT100004490,Other,Other Sponsor #81
NCT100004491,Industry,Industry Sponsor #243
NCT100004492,Industry,Industry Sponsor #390
NCT100004493,Industry,Industry Sponsor #41
NCT100004494,Industry,Industry Sponsor #11
NCT100004495,Other,Other Sponsor #371
NCT100004496,Industry,Industry Sponsor #272
NCT100004497,Other,Other Sponsor #138
NCT100004498,Industry,Industry Sponsor #400
NCT100004499,Other,Other Sponsor #142
NCT100004500,Other,Other Sponsor #274
NCT100004501,Other,Other Sponsor #294
NCT100004502,Other,Other Sponsor #274
NCT100004503,Industry,Industry Sponsor #229
NCT100004504,Industry,Industry Sponsor #273
NCT100004505,Industry,Industry Sponsor #23
NCT100004506,Other,Other Sponsor #343
NCT100004507,Industry,Industry Sponsor #62
NCT100004508,Industry,Industry Sponsor #361
NCT100004509,Industry,Industry Sponsor #332
NCT100004510,Industry,Industry Sponsor #176
NCT100004511,Other,Other Sponsor #109
NCT100004512,Industry,Industry Sponsor #239
NCT100004513,Other,Other Sponsor #159
NCT100004514,NIH,NIH Sponsor #67
NCT100004515,Industry,Industry Sponsor #92
NCT100004516,Other,Other Sponsor #373
NCT100004517,Industry,Industry Sponsor #385
NCT100004518,Industry,Industry Sponsor #156
NCT100004519,NIH,NIH Sponsor #186
NCT100004520,Other,Other Sponsor #115
NCT100004521,NIH,NIH Sponsor #116
NCT100004522,Other,Other Sponsor #242
NCT100004523,Other,Other Sponsor #291
NCT100004524,Other,Other Sponsor #245
NCT100004525,Industry,Industry Sponsor #356
NCT100004526,Industry,Industry Sponsor #212
NCT100004527,Industry,Industry Sponsor #323
NCT100004528,Industry,Industry Sponsor #386
NCT100004529,Other,Other Sponsor #169
NCT100004530,Other,Other Sponsor #65
NCT100004531,Other,Other Sponsor #157
NCT100004532,Industry,Industry Sponsor #390
NCT100004533,Other,Other Sponsor #245
NCT100004534,NIH,NIH Sponsor #86
NCT100004535,Industry,Industry Sponsor #207
NCT100004536,Industry,Industry Sponsor #295
NCT100004537,Other,Other Sponsor #331
NCT100004538,Industry,Industry Sponsor #362
NCT100004539,Industry,Industry Sponsor #91
NCT100004540,NIH,NIH Sponsor #384
NCT100004541,Industry,Industry Sponsor #293
NCT100004542,Industry,Industry Sponsor #301
NCT100004543,Other,Other Sponsor #94
NCT100004544,NIH,NIH Sponsor #234
NCT100004545,Industry,Industry Sponsor #247
NCT100004546,Other,Other Sponsor #26
NCT100004547,Industry,Industry Sponsor #151
NCT100004548,Industry,Industry Sponsor #235
NCT100004549,Industry,Industry Sponsor #205
NCT100004550,Industry,Industry Sponsor #250
NCT100004551,Other,Other Sponsor #301
NCT100004552,Other,Other Sponsor #346
NCT100004553,Industry,Industry Sponsor #81
NCT100004554,Industry,Industry Sponsor #19
NCT100004555,Other,Other Sponsor #177
NCT100004556,Industry,Industry Sponsor #36
NCT100004557,Industry,Industry Sponsor #184
NCT100004558,Industry,Industry Sponsor #89
NCT100004559,Other,Other Sponsor #382
NCT100004560,Other,Other Sponsor #367
NCT100004561,Other,Other Sponsor #224
NCT100004562,Industry,Industry Sponsor #198
NCT100004563,Industry,Industry Sponsor #40
NCT100004564,Industry,Industry Sponsor #259
NCT100004565,Industry,Industry Sponsor #392
NCT100004566,NIH,NIH Sponsor #263
NCT100004567,NIH,NIH Sponsor #201
NCT100004568,Industry,Industry Sponsor #243
NCT100004569,Other,Other Sponsor #306
NCT100004570,Other,Other Sponsor #205
NCT100004571,Industry,Industry Sponsor #246
NCT100004572,Other,Other Sponsor #343
NCT100004573,Industry,Industry Sponsor #145
NCT100004574,Other,Other Sponsor #274
NCT100004575,Other,Other Sponsor #307
NCT100004576,Other,Other Sponsor #146
NCT100004577,Industry,Industry Sponsor #135
NCT100004578,Industry,Industry Sponsor #191
NCT100004579,Industry,Industry Sponsor #218
NCT100004580,Other,Other Sponsor #206
NCT100004581,Other,Other Sponsor #321
NCT100004582,Industry,Industry Sponsor #179
NCT100004583,Other,Other Sponsor #395
NCT100004584,Industry,Industry Sponsor #51
NCT100004585,NIH,NIH Sponsor #213
NCT100004586,Other,Other Sponsor #53
NCT100004587,Industry,Industry Sponsor #173
NCT100004588,Industry,Industry Sponsor #260
NCT100004589,NIH,NIH Sponsor #324
NCT100004590,Industry,Industry Sponsor #201
NCT100004591,Other,Other Sponsor #113
NCT100004592,Industry,Industry Sponsor #81
NCT100004593,Industry,Industry Sponsor #143
NCT100004594,Other,Other Sponsor #139
NCT100004595,NIH,NIH Sponsor #184
NCT100004596,Industry,Industry Sponsor #232
NCT100004597,Industry,Industry Sponsor #115
NCT100004598,Other,Other Sponsor #53
NCT100004599,Industry,Industry Sponsor #135
NCT100004600,Industry,Industry Sponsor #7
NCT100004601,Industry,Industry Sponsor #59
NCT100004602,Industry,Industry Sponsor #142
NCT100004603,NIH,NIH Sponsor #214
NCT100004604,NIH,NIH Sponsor #145
NCT100004605,Industry,Industry Sponsor #356
NCT100004606,Other,Other Sponsor #37
NCT100004607,Industry,Industry Sponsor #116
NCT100004608,Industry,Industry Sponsor #301
NCT100004609,Industry,Industry Sponsor #4
NCT100004610,Other,Other Sponsor #257
NCT100004611,Other,Other Sponsor #316
NCT100004612,Industry,Industry Sponsor #307
NCT100004613,Industry,Industry Sponsor #398
NCT100004614,Industry,Industry Sponsor #48
NCT100004615,Industry,Industry Sponsor #288
NCT100004616,Industry,Industry Sponsor #361
NCT100004617,Industry,Industry Sponsor #2
NCT100004618,Industry,Industry Sponsor #382
NCT100004619,Other,Other Sponsor #152
NCT100004620,Industry,Industry Sponsor #135
NCT100004621,Industry,Industry Sponsor #79
NCT100004622,Other,Other Sponsor #138
NCT100004623,Other,Other Sponsor #317
NCT100004624,NIH,NIH Sponsor #312
NCT100004625,Other,Other Sponsor #46
NCT100004626,Industry,Industry Sponsor #9
NCT100004627,Industry,Industry Sponsor #34
NCT100004628,Other,Other Sponsor #45
NCT100004629,Industry,Industry Sponsor #171
NCT100004630,Industry,Industry Sponsor #148
NCT100004631,Other,Other Sponsor #307
NCT100004632,Other,Other Sponsor #266
NCT100004633,Industry,Industry Sponsor #333
NCT100004634,Industry,Industry Sponsor #240
NCT100004635,Other,Other Sponsor #114
NCT100004636,NIH,NIH Sponsor #19
NCT100004637,Other,Other Sponsor #294
NCT100004638,Industry,Industry Sponsor #48
NCT100004639,Other,Other Sponsor #304
NCT100004640,Industry,Industry Sponsor #156
NCT100004641,Industry,Industry Sponsor #56
NCT100004642,Other,Other Sponsor #1
NCT100004643,Other,Other Sponsor #197
NCT100004644,Other,Other Sponsor #315
NCT100004645,Other,Other Sponsor #291
NCT100004646,Industry,Industry Sponsor #101
NCT100004647,Industry,Industry Sponsor #339
NCT100004648,Industry,Industry Sponsor #284
NCT100004649,Industry,Industry Sponsor #124
NCT100004650,Other,Other Sponsor #312
NCT100004651,Industry,Industry Sponsor #52
NCT100004652,Industry,Industry Sponsor #368
NCT100004653,Industry,Industry Sponsor #286
NCT100004654,Industry,Industry Sponsor #274
NCT100004655,Industry,Industry Sponsor #331
NCT100004656,Other,Other Sponsor #122
NCT100004657,Other,Other Sponsor #277
NCT100004658,Industry,Industry Sponsor #333
NCT100004659,Industry,Industry Sponsor #4
NCT100004660,Other,Other Sponsor #395
NCT100004661,Industry,Industry Sponsor #236
NCT100004662,Other,Other Sponsor #321
NCT100004663,Other,Other Sponsor #345
NCT100004664,Industry,Industry Sponsor #341
NCT100004665,Industry,Industry Sponsor #112
NCT100004666,Industry,Industry Sponsor #239
NCT100004667,Other,Other Sponsor #71
NCT100004668,Industry,Industry Sponsor #72
NCT100004669,Industry,Industry Sponsor #148
NCT100004670,Other,Other Sponsor #115
NCT100004671,Other,Other Sponsor #224
NCT100004672,Other,Other Sponsor #34
NCT100004673,Industry,Industry Sponsor #116
NCT100004674,Other,Other Sponsor #72
NCT100004675,Other,Other Sponsor #233
NCT100004676,Industry,Industry Sponsor #291
NCT100004677,Industry,Industry Sponsor #213
NCT100004678,Industry,Industry Sponsor #383
NCT100004679,Other,Other Sponsor #39
NCT100004680,Industry,Industry Sponsor #363
NCT100004681,Industry,Industry Sponsor #163
NCT100004682,Other,Other Sponsor #86
NCT100004683,Industry,Industry Sponsor #296
NCT100004684,Other,Other Sponsor #121
NCT100004685,Other,Other Sponsor #203
NCT100004686,Industry,Industry Sponsor #4
NCT100004687,NIH,NIH Sponsor #251
NCT100004688,Other,Other Sponsor #101
NCT100004689,Industry,Industry Sponsor #289
NCT100004690,Industry,Industry Sponsor #346
NCT100004691,Industry,Industry Sponsor #271
NCT100004692,Other,Other Sponsor #54
NCT100004693,Industry,Industry Sponsor #106
NCT100004694,Industry,Industry Sponsor #17
NCT100004695,Industry,Industry Sponsor #327
NCT100004696,Other,Other Sponsor #88
NCT100004697,Industry,Industry Sponsor #88
NCT100004698,Other,Other Sponsor #179
NCT100004699,Industry,Industry Sponsor #12
NCT100004700,Industry,Industry Sponsor #224
NCT100004701,Industry,Industry Sponsor #323
NCT100004702,Other,Other Sponsor #170
NCT100004703,Industry,Industry Sponsor #263
NCT100004704,Other,Other Sponsor #66
NCT100004705,Industry,Industry Sponsor #6
NCT100004706,Industry,Industry Sponsor #119
NCT100004707,Other,Other Sponsor #328
NCT100004708,Industry,Industry Sponsor #223
NCT100004709,NIH,NIH Sponsor #364
NCT100004710,Other,Other Sponsor #198
NCT100004711,Industry,Industry Sponsor #192
NCT100004712,Industry,Industry Sponsor #201
NCT100004713,Other,Other Sponsor #377
NCT100004714,Other,Other Sponsor #209
NCT100004715,Other,Other Sponsor #2
NCT100004716,Industry,Industry Sponsor #10
NCT100004717,Industry,Industry Sponsor #396
NCT100004718,Other,Other Sponsor #358
NCT100004719,Other,Other Sponsor #25
NCT100004720,Industry,Industry Sponsor #156
NCT100004721,Other,Other Sponsor #157
NCT100004722,Industry,Industry Sponsor #102
NCT100004723,Industry,Industry Sponsor #398
NCT100004724,Other,Other Sponsor #238
NCT100004725,Industry,Industry Sponsor #43
NCT100004726,Industry,Industry Sponsor #184
NCT100004727,Other,Other Sponsor #279
NCT100004728,Industry,Industry Sponsor #113
NCT100004729,Other,Other Sponsor #187
NCT100004730,Other,Other Sponsor #209
NCT100004731,NIH,NIH Sponsor #55
NCT100004732,Industry,Industry Sponsor #389
NCT100004733,Industry,Industry Sponsor #393
NCT100004734,Industry,Industry Sponsor #183
NCT100004735,Industry,Industry Sponsor #86
NCT100004736,Other,Other Sponsor #193
NCT100004737,Industry,Industry Sponsor #37
NCT100004738,Other,Other Sponsor #370
NCT100004739,Other,Other Sponsor #383
NCT100004740,Other,Other Sponsor #305
NCT100004741,Other,Other Sponsor #25
NCT100004742,Other,Other Sponsor #347
NCT100004743,Other,Other Sponsor #288
NCT100004744,Industry,Industry Sponsor #133
NCT100004745,Industry,Industry Sponsor #292
NCT100004746,Industry,Industry Sponsor #299
NCT100004747,Other,Other Sponsor #159
NCT100004748,NIH,NIH Sponsor #381
NCT100004749,Other,Other Sponsor #119
NCT100004750,Other,Other Sponsor #201
NCT100004751,NIH,NIH Sponsor #108
NCT100004752,NIH,NIH Sponsor #220
NCT100004753,Other,Other Sponsor #255
NCT100004754,Industry,Industry Sponsor #112
NCT100004755,Industry,Industry Sponsor #352
NCT100004756,Other,Other Sponsor #99
NCT100004757,Industry,Industry Sponsor #112
NCT100004758,Industry,Industry Sponsor #165
NCT100004759,Industry,Industry Sponsor #175
NCT100004760,Other,Other Sponsor #115
NCT100004761,Other,Other Sponsor #101
NCT100004762,Other,Other Sponsor #61
NCT100004763,NIH,NIH Sponsor #72
NCT100004764,Industry,Industry Sponsor #169
NCT100004765,Industry,Industry Sponsor #232
NCT100004766,Industry,Industry Sponsor #100
NCT100004767,Other,Other Sponsor #141
NCT100004768,Industry,Industry Sponsor #340
NCT100004769,Other,Other Sponsor #215
NCT100004770,Industry,Industry Sponsor #77
NCT100004771,Industry,Industry Sponsor #356
NCT100004772,Industry,Industry Sponsor #175
NCT100004773,Industry,Industry Sponsor #220
NCT100004774,Industry,Industry Sponsor #160
NCT100004775,Other,Other Sponsor #371
NCT100004776,Industry,Industry Sponsor #126
NCT100004777,Other,Other Sponsor #218
NCT100004778,Other,Other Sponsor #289
NCT100004779,Industry,Industry Sponsor #311
NCT100004780,Other,Other Sponsor #348
NCT100004781,NIH,NIH Sponsor #159
NCT100004782,Other,Other Sponsor #196
NCT100004783,Industry,Industry Sponsor #352
NCT100004784,Industry,Industry Sponsor #333
NCT100004785,Industry,Industry Sponsor #82
NCT100004786,Industry,Industry Sponsor #75
NCT100004787,Industry,Industry Sponsor #28
NCT100004788,Industry,Industry Sponsor #228
NCT100004789,Industry,Industry Sponsor #339
NCT100004790,Other,Other Sponsor #296
NCT100004791,Other,Other Sponsor #297
NCT100004792,Industry,Industry Sponsor #355
NCT100004793,Other,Other Sponsor #176
NCT100004794,NIH,NIH Sponsor #241
NCT100004795,Industry,Industry Sponsor #358
NCT100004796,Industry,Industry Sponsor #223
NCT100004797,NIH,NIH Sponsor #79
NCT100004798,Industry,Industry Sponsor #263
NCT100004799,Industry,Industry Sponsor #194
NCT100004800,Industry,Industry Sponsor #39
NCT100004801,Other,Other Sponsor #264
NCT100004802,Other,Other Sponsor #194
NCT100004803,NIH,NIH Sponsor #33
NCT100004804,Other,Other Sponsor #390
NCT100004805,Industry,Industry Sponsor #345
NCT100004806,Industry,Industry Sponsor #316
NCT100004807,Industry,Industry Sponsor #360
NCT100004808,Other,Other Sponsor #249
NCT100004809,Industry,Industry Sponsor #371
NCT100004810,Industry,Industry Sponsor #297
NCT100004811,Industry,Industry Sponsor #151
NCT100004812,Industry,Industry Sponsor #293
NCT100004813,Industry,Industry Sponsor #15
NCT100004814,Industry,Industry Sponsor #243
NCT100004815,NIH,NIH Sponsor #7
NCT100004816,Other,Other Sponsor #332
NCT100004817,Other,Other Sponsor #305
NCT100004818,Other,Other Sponsor #197
NCT100004819,Industry,Industry Sponsor #208
NCT100004820,Industry,Industry Sponsor #349
NCT100004821,Other,Other Sponsor #393
NCT100004822,Other,Other Sponsor #294
NCT100004823,Industry,Industry Sponsor #193
NCT100004824,Industry,Industry Sponsor #235
NCT100004825,Industry,Industry Sponsor #201
NCT100004826,NIH,NIH Sponsor #30
NCT100004827,Industry,Industry Sponsor #346
NCT100004828,Industry,Industry Sponsor #286
NCT100004829,Other,Other Sponsor #226
NCT100004830,Industry,Industry Sponsor #359
NCT100004831,Industry,Industry Sponsor #262
NCT100004832,Industry,Industry Sponsor #296
NCT100004833,Industry,Industry Sponsor #371
NCT100004834,Other,Other Sponsor #76
NCT100004835,NIH,NIH Sponsor #340
NCT100004836,Other,Other Sponsor #265
NCT100004837,Other,Other Sponsor #33
NCT100004838,Industry,Industry Sponsor #144
NCT100004839,Industry,Industry Sponsor #234
NCT100004840,Other,Other Sponsor #42
NCT100004841,Industry,Industry Sponsor #139
NCT100004842,Other,Other Sponsor #220
NCT100004843,Industry,Industry Sponsor #269
NCT100004844,Industry,Industry Sponsor #232
NCT100004845,Industry,Industry Sponsor #70
NCT100004846,Other,Other Sponsor #169
NCT100004847,Other,Other Sponsor #298
NCT100004848,Industry,Industry Sponsor #79
NCT100004849,Industry,Industry Sponsor #369
NCT100004850,Other,Other Sponsor #210
NCT100004851,Industry,Industry Sponsor #32
NCT100004852,Industry,Industry Sponsor #162
NCT100004853,Industry,Industry Sponsor #154
NCT100004854,Industry,Industry Sponsor #334
NCT100004855,Other,Other Sponsor #153
NCT100004856,Other,Other Sponsor #54
NCT100004857,Other,Other Sponsor #96
NCT100004858,Other,Other Sponsor #214
NCT100004859,Other,Other Sponsor #206
NCT100004860,Other,Other Sponsor #268
NCT100004861,Industry,Industry Sponsor #340
NCT100004862,NIH,NIH Sponsor #162
NCT100004863,Other,Other Sponsor #390
NCT100004864,Industry,Industry Sponsor #273
NCT100004865,Industry,Industry Sponsor #346
NCT100004866,Other,Other Sponsor #376
NCT100004867,Other,Other Sponsor #222
NCT100004868,Industry,Industry Sponsor #247
NCT100004869,Industry,Industry Sponsor #174
NCT100004870,Other,Other Sponsor #370
NCT100004871,Other,Other Sponsor #116
NCT100004872,Industry,Industry Sponsor #275
NCT100004873,Other,Other Sponsor #387
NCT100004874,Other,Other Sponsor #333
NCT100004875,Other,Other Sponsor #131
NCT100004876,Other,Other Sponsor #32
NCT100004877,Industry,Industry Sponsor #230
NCT100004878,Industry,Industry Sponsor #79
NCT100004879,Industry,Industry Sponsor #359
NCT100004880,Other,Other Sponsor #151
NCT100004881,NIH,NIH Sponsor #36
NCT100004882,Other,Other Sponsor #331
NCT100004883,Other,Other Sponsor #195
NCT100004884,Other,Other Sponsor #344
NCT100004885,Other,Other Sponsor #37
NCT100004886,Industry,Industry Sponsor #354
NCT100004887,Industry,Industry Sponsor #347
NCT100004888,Other,Other Sponsor #82
NCT100004889,Industry,Industry Sponsor #166
NCT100004890,Other,Other Sponsor #126
NCT100004891,Industry,Industry Sponsor #256
NCT100004892,Industry,Industry Sponsor #282
NCT100004893,Industry,Industry Sponsor #9
NCT100004894,Other,Other Sponsor #207
NCT100004895,Industry,Industry Sponsor #393
NCT100004896,Industry,Industry Sponsor #318
NCT100004897,Industry,Industry Sponsor #175
NCT100004898,Other,Other Sponsor #176
NCT100004899,Industry,Industry Sponsor #324
NCT100004900,Industry,Industry Sponsor #147
NCT100004901,Other,Other Sponsor #68
NCT100004902,Industry,Industry Sponsor #343
NCT100004903,Industry,Industry Sponsor #50
NCT100004904,Other,Other Sponsor #152
NCT100004905,Industry,Industry Sponsor #341
NCT100004906,Other,Other Sponsor #14
NCT100004907,Other,Other Sponsor #374
NCT100004908,Other,Other Sponsor #378
NCT100004909,Other,Other Sponsor #149
NCT100004910,Industry,Industry Sponsor #283
NCT100004911,Industry,Industry Sponsor #363
NCT100004912,Industry,Industry Sponsor #336
NCT100004913,Industry,Industry Sponsor #305
NCT100004914,Industry,Industry Sponsor #120
NCT100004915,Industry,Industry Sponsor #308
NCT100004916,Other,Other Sponsor #213
NCT100004917,Other,Other Sponsor #60
NCT100004918,Other,Other Sponsor #258
NCT100004919,Industry,Industry Sponsor #287
NCT100004920,NIH,NIH Sponsor #331
NCT100004921,Other,Other Sponsor #185
NCT100004922,Industry,Industry Sponsor #303
NCT100004923,Industry,Industry Sponsor #288
NCT100004924,Industry,Industry Sponsor #321
NCT100004925,Other,Other Sponsor #357
NCT100004926,Industry,Industry Sponsor #289
NCT100004927,Other,Other Sponsor #19
NCT100004928,Other,Other Sponsor #12
NCT100004929,Industry,Industry Sponsor #15
NCT100004930,Industry,Industry Sponsor #367
NCT100004931,Industry,Industry Sponsor #335
NCT100004932,Industry,Industry Sponsor #61
NCT100004933,Other,Other Sponsor #40
NCT100004934,Other,Other Sponsor #16
