nct_id,study_type,phase,overall_status,enrollment,start_date,completion_date
NCT100004252,Interventional,Phase 2,Completed,11,2018-11-04,2022-11-13
NCT100004253,Interventional,Phase 2,Completed,13,2019-05-22,2021-10-24
NCT100004254,Interventional,Phase 4,Completed,52,2014-06-11,2018-05-03
NCT100004255,Interventional,Phase 4,Recruiting,333,2011-03-05,
NCT100004256,Interventional,Phase 3,Unknown status,76,2016-02-19,
NCT100004257,Interventional,Phase 2,Recruiting,47,2023-04-05,
NCT100004258,Interventional,Phase 2,Terminated,16,2016-05-22,2017-07-22
NCT100004259,Interventional,Phase 1,Terminated,38,2020-02-29,2020-07-24
NCT100004260,Interventional,Phase 2,Completed,165,2025-10-16,2025-12-31
NCT100004261,Interventional,Phase 1,Recruiting,20,2021-09-08,
NCT100004262,Interventional,Phase 3,Completed,124,2014-03-09,2016-03-12
NCT100004263,Interventional,Phase 3,Completed,36,2013-06-09,2018-01-15
NCT100004264,Interventional,Phase 1,Unknown status,50,2015-10-04,
NCT100004265,Interventional,Phase 2,Withdrawn,20,2020-08-20,2021-09-15
NCT100004266,Interventional,Phase 2,Terminated,20,2013-03-05,2013-11-15
NCT100004267,Interventional,Phase 3,Recruiting,91,2024-05-25,
NCT100004268,Interventional,Phase 2,Terminated,616,2019-12-22,2021-04-03
NCT100004269,Interventional,Phase 1,"Active, not recruiting",29,2012-03-24,
NCT100004270,Interventional,Phase 3,Completed,250,2025-11-25,2025-12-31
NCT100004271,Interventional,Phase 2,Withdrawn,21,2020-09-08,2021-09-25
NCT100004272,Interventional,Phase 3,Completed,578,2011-03-26,2013-08-22
NCT100004273,Interventional,Phase 2,Terminated,1980,2012-09-14,2013-06-15
NCT100004274,Interventional,Phase 2,Terminated,50,2019-02-01,2020-05-20
NCT100004275,Interventional,Phase 1,Recruiting,22,2019-08-26,
NCT100004276,Interventional,Phase 2,Completed,78,2012-11-30,2016-06-16
NCT100004277,Interventional,Phase 3,Terminated,116,2016-11-28,2017-06-06
NCT100004278,Interventional,Phase 1,Completed,324,2022-06-26,2024-09-21
NCT100004279,Interventional,Phase 1,Completed,51,2021-11-21,2023-11-17
NCT100004280,Interventional,Phase 3,Recruiting,523,2013-09-20,
NCT100004281,Interventional,Phase 2,"Active, not recruiting",81,2017-12-04,
NCT100004282,Interventional,Phase 1,Unknown status,62,2025-07-27,
NCT100004283,Interventional,Phase 3,Completed,82,2019-10-30,2023-01-05
NCT100004284,Interventional,Phase 2,Terminated,230,2015-12-31,2017-01-25
NCT100004285,Interventional,Phase 4,Completed,832,2013-09-09,2017-01-05
NCT100004286,Interventional,Phase 2,Completed,47,2020-11-19,2022-10-30
NCT100004287,Interventional,Phase 2,Unknown status,107,2011-07-06,
NCT100004288,Interventional,Phase 3,Completed,25,2024-03-02,2025-10-26
NCT100004289,Interventional,Phase 3,Withdrawn,34,2013-06-15,2014-09-05
NCT100004290,Interventional,Phase 4,Completed,5,2025-03-28,2025-12-31
NCT100004291,Interventional,Phase 2,Completed,13,2013-01-21,2014-11-01
NCT100004292,Interventional,Phase 2,Recruiting,81,2022-03-12,
NCT100004293,Interventional,Phase 3,Unknown status,19,2016-03-24,
NCT100004294,Interventional,Phase 1,Unknown status,45,2020-04-01,
NCT100004295,Interventional,Phase 1,Completed,27,2022-08-06,2023-12-25
NCT100004296,Interventional,Phase 3,Completed,14,2016-05-16,2018-04-18
NCT100004297,Interventional,Phase 2,Completed,110,2013-11-13,2017-07-01
NCT100004298,Interventional,Phase 1,Completed,141,2024-11-28,2026-11-15
NCT100004299,Interventional,Phase 3,Completed,129,2011-06-30,2014-01-07
NCT100004300,Interventional,Phase 2,Completed,965,2019-05-30,2022-09-28
NCT100004301,Interventional,Phase 2,Withdrawn,153,2012-02-22,2012-09-17
NCT100004302,Interventional,Phase 3,Completed,26,2015-02-28,2017-06-27
NCT100004303,Interventional,Phase 1,Unknown status,151,2023-06-21,
NCT100004304,Interventional,Phase 2,"Active, not recruiting",56,2022-06-30,
NCT100004305,Interventional,Phase 2,Unknown status,5,2019-05-08,
NCT100004306,Interventional,Phase 4,Recruiting,21,2019-08-29,
NCT100004307,Interventional,Phase 1,Recruiting,125,2012-09-06,
NCT100004308,Interventional,Phase 3,Recruiting,77,2023-12-15,
NCT100004309,Interventional,Phase 3,Completed,20,2018-06-22,2020-11-15
NCT100004310,Interventional,Phase 4,Completed,316,2024-04-26,2026-09-25
NCT100004311,Interventional,Phase 4,Completed,31,2018-04-01,2021-07-20
NCT100004312,Interventional,Phase 3,Completed,159,2011-11-14,2013-11-20
NCT100004313,Interventional,Phase 1,Withdrawn,456,2020-02-05,2020-11-08
NCT100004314,Interventional,Phase 1,Recruiting,64,2019-08-27,
NCT100004315,Interventional,Phase 2,Recruiting,82,2024-11-22,
NCT100004316,Interventional,Phase 1,Completed,80,2024-01-24,2025-07-07
NCT100004317,Interventional,Phase 4,Completed,21,2022-05-18,2024-11-25
NCT100004318,Interventional,Phase 3,Completed,26,2011-09-02,2014-03-15
NCT100004319,Interventional,Phase 1,"Active, not recruiting",67,2018-03-14,
NCT100004320,Interventional,Phase 3,Completed,128,2023-09-21,2025-12-31
NCT100004321,Interventional,Phase 4,Unknown status,250,2017-05-14,
NCT100004322,Interventional,Phase 2,Completed,106,2024-02-04,2026-02-13
NCT100004323,Interventional,Phase 3,Completed,423,2019-11-23,2022-01-01
NCT100004324,Interventional,Phase 2,Completed,154,2011-12-24,2013-08-27
NCT100004325,Interventional,Phase 1,Completed,27,2011-07-27,2015-02-23
NCT100004326,Interventional,Phase 3,Completed,129,2014-09-14,2016-02-29
NCT100004327,Interventional,Phase 2,Terminated,31,2021-04-11,2021-11-08
NCT100004328,Interventional,Phase 4,Completed,31,2020-03-21,2021-10-25
NCT100004329,Interventional,Phase 1,Recruiting,29,2014-07-26,
NCT100004330,Interventional,Phase 3,Recruiting,97,2015-08-18,
NCT100004331,Interventional,Phase 2,Recruiting,91,2013-04-10,
NCT100004332,Interventional,Phase 3,Completed,50,2017-08-05,2019-08-09
NCT100004333,Interventional,Phase 2,Unknown status,22,2019-04-15,
NCT100004334,Interventional,Phase 3,Completed,218,2024-01-13,2025-12-14
NCT100004335,Interventional,Phase 3,Completed,1073,2024-11-04,2026-09-19
NCT100004336,Interventional,Phase 3,Recruiting,79,2011-02-27,
NCT100004337,Interventional,Phase 4,Terminated,339,2012-04-10,2013-05-31
NCT100004338,Interventional,Phase 4,"Active, not recruiting",251,2019-06-06,
NCT100004339,Interventional,Phase 3,Completed,416,2023-10-08,2025-12-31
NCT100004340,Interventional,Phase 2,Completed,238,2013-07-28,2016-05-31
NCT100004341,Interventional,Phase 4,Completed,16,2011-12-02,2014-09-14
NCT100004342,Interventional,Phase 1,Recruiting,41,2023-06-23,
NCT100004343,Interventional,Phase 2,Completed,17,2012-05-11,2015-04-12
NCT100004344,Interventional,Phase 2,Recruiting,847,2020-10-12,
NCT100004345,Interventional,Phase 4,Completed,83,2017-04-20,2019-09-17
NCT100004346,Interventional,Phase 4,Completed,96,2020-03-15,2022-02-28
NCT100004347,Interventional,Phase 2,Completed,14,2022-08-22,2024-06-01
NCT100004348,Interventional,Phase 2,Completed,59,2018-02-03,2020-04-17
NCT100004349,Interventional,Phase 1,Withdrawn,176,2012-07-29,2013-02-02
NCT100004350,Interventional,Phase 2,Completed,102,2017-11-12,2020-06-14
NCT100004351,Interventional,Phase 2,Recruiting,697,2023-06-16,
NCT100004352,Interventional,Phase 2,Completed,45,2024-07-12,2026-09-01
NCT100004353,Interventional,Phase 3,"Active, not recruiting",189,2022-09-10,
NCT100004354,Interventional,Phase 3,Completed,191,2019-06-28,2022-04-12
NCT100004355,Interventional,Phase 2,Terminated,28,2022-12-13,2023-10-07
NCT100004356,Interventional,Phase 4,"Active, not recruiting",155,2023-03-09,
NCT100004357,Interventional,Phase 1,Completed,18,2022-05-17,2024-08-18
NCT100004358,Interventional,Phase 2,Completed,7,2021-11-23,2024-06-13
NCT100004359,Interventional,Phase 2,"Active, not recruiting",193,2024-02-25,
NCT100004360,Interventional,Phase 4,"Active, not recruiting",83,2014-07-11,
NCT100004361,Interventional,Phase 2,Completed,42,2011-10-30,2014-04-09
NCT100004362,Interventional,Phase 3,Completed,48,2022-08-05,2024-11-24
NCT100004363,Interventional,Phase 2,Recruiting,16,2022-02-15,
NCT100004364,Interventional,Phase 1,"Active, not recruiting",54,2017-06-25,
NCT100004365,Interventional,Phase 4,Completed,295,2012-05-01,2014-01-02
NCT100004366,Interventional,Phase 4,Completed,63,2020-01-28,2021-11-08
NCT100004367,Interventional,Phase 3,Recruiting,278,2020-08-17,
NCT100004368,Interventional,Phase 3,Completed,1046,2023-05-18,2024-11-21
NCT100004369,Interventional,Phase 3,Terminated,98,2023-09-20,2024-11-19
NCT100004370,Interventional,Phase 2,Withdrawn,127,2016-03-14,2016-10-11
NCT100004371,Interventional,Phase 2,Completed,465,2023-11-08,2025-12-31
NCT100004372,Interventional,Phase 2,Recruiting,691,2023-02-06,
NCT100004373,Interventional,Phase 3,Completed,132,2013-07-28,2015-11-22
NCT100004374,Interventional,Phase 2,Completed,119,2017-08-16,2020-04-15
NCT100004375,Interventional,Phase 1,Completed,20,2022-10-16,2024-09-26
NCT100004376,Interventional,Phase 2,Completed,39,2023-12-18,2025-02-28
NCT100004377,Interventional,Phase 3,Completed,46,2024-07-08,2026-09-20
NCT100004378,Interventional,Phase 2,Completed,58,2021-08-12,2022-12-09
NCT100004379,Interventional,Phase 2,Unknown status,107,2019-10-25,
NCT100004380,Interventional,Phase 4,Completed,15,2018-02-08,2019-11-14
NCT100004381,Interventional,Phase 1,"Active, not recruiting",13,2011-02-17,
NCT100004382,Interventional,Phase 1,Terminated,65,2011-11-01,2012-06-22
NCT100004383,Interventional,Phase 1,Withdrawn,314,2023-05-02,2024-03-31
NCT100004384,Interventional,Phase 2,Withdrawn,131,2024-05-12,2025-01-29
NCT100004385,Interventional,Phase 1,Terminated,319,2025-09-12,2026-02-19
NCT100004386,Interventional,Phase 3,Terminated,573,2019-06-19,2021-07-29
NCT100004387,Interventional,Phase 2,Unknown status,96,2023-04-12,
NCT100004388,Interventional,Phase 1,Terminated,146,2012-09-15,2013-02-19
NCT100004389,Interventional,Phase 2,Recruiting,87,2013-08-24,
NCT100004390,Interventional,Phase 1,Completed,14,2020-09-07,2023-05-04
NCT100004391,Interventional,Phase 1,Recruiting,36,2017-10-20,
NCT100004392,Interventional,Phase 1,Completed,47,2024-04-27,2026-05-31
NCT100004393,Interventional,Phase 4,Recruiting,91,2021-09-24,
NCT100004394,Interventional,Phase 1,Completed,5,2012-05-09,2015-05-05
NCT100004395,Interventional,Phase 3,Completed,160,2022-05-28,2025-08-20
NCT100004396,Interventional,Phase 4,Recruiting,55,2022-07-16,
NCT100004397,Interventional,Phase 2,Completed,313,2018-12-02,2021-02-05
NCT100004398,Interventional,Phase 2,Completed,87,2022-12-06,2025-12-31
NCT100004399,Interventional,Phase 3,Unknown status,20,2020-02-10,
NCT100004400,Interventional,Phase 2,Completed,81,2014-04-18,2016-05-21
NCT100004401,Interventional,Phase 3,Completed,13,2011-05-15,2014-03-10
NCT100004402,Interventional,Phase 2,Recruiting,169,2014-07-27,
NCT100004403,Interventional,Phase 3,Terminated,15,2023-09-29,2024-11-05
NCT100004404,Interventional,Phase 2,Completed,28,2018-12-15,2020-08-21
NCT100004405,Interventional,Phase 2,Unknown status,63,2017-04-11,
NCT100004406,Interventional,Phase 2,"Active, not recruiting",78,2019-07-13,
NCT100004407,Interventional,Phase 1,Unknown status,8,2022-12-25,
NCT100004408,Interventional,Phase 4,Completed,132,2019-07-01,2022-02-05
NCT100004409,Interventional,Phase 2,"Active, not recruiting",48,2017-04-24,
NCT100004410,Interventional,Phase 1,Terminated,100,2011-11-17,2012-09-08
NCT100004411,Interventional,Phase 4,Recruiting,14,2019-06-19,
NCT100004412,Interventional,Phase 2,Completed,65,2014-09-30,2016-09-23
NCT100004413,Interventional,Phase 1,Completed,180,2025-03-03,2025-12-31
NCT100004414,Interventional,Phase 2,Terminated,17,2012-08-06,2013-04-03
NCT100004415,Interventional,Phase 2,Completed,183,2025-03-14,2025-12-31
NCT100004416,Interventional,Phase 4,Completed,399,2014-03-20,2016-05-21
NCT100004417,Interventional,Phase 4,Completed,84,2016-04-21,2018-07-17
NCT100004418,Interventional,Phase 1,Completed,24,2014-09-30,2015-09-19
NCT100004419,Interventional,Phase 1,Recruiting,14,2013-12-06,
NCT100004420,Interventional,Phase 3,Completed,8,2020-10-03,2023-12-08
NCT100004421,Interventional,Phase 4,Completed,50,2021-01-25,2022-09-12
NCT100004422,Interventional,Phase 4,Completed,121,2024-05-25,2025-12-31
NCT100004423,Interventional,Phase 4,Completed,180,2014-05-14,2017-04-08
NCT100004424,Interventional,Phase 4,Completed,382,2020-01-02,2023-05-09
NCT100004425,Interventional,Phase 2,Recruiting,19,2023-04-16,
NCT100004426,Interventional,Phase 4,Completed,483,2013-08-23,2015-07-05
NCT100004427,Interventional,Phase 2,Recruiting,28,2015-07-17,
NCT100004428,Interventional,Phase 2,Terminated,20,2022-04-09,2023-09-26
NCT100004429,Interventional,Phase 3,Completed,23,2019-11-06,2023-11-13
NCT100004430,Interventional,Phase 4,Completed,310,2022-09-15,2024-10-04
NCT100004431,Interventional,Phase 2,Completed,31,2023-11-22,2026-02-22
NCT100004432,Interventional,Phase 2,Recruiting,959,2014-08-03,
NCT100004433,Interventional,Phase 3,Unknown status,65,2021-02-15,
NCT100004434,Interventional,Phase 1,"Active, not recruiting",66,2017-10-10,
NCT100004435,Interventional,Phase 3,Completed,89,2022-08-08,2025-02-02
NCT100004436,Interventional,Phase 1,Completed,131,2020-09-13,2022-10-13
NCT100004437,Interventional,Phase 2,Unknown status,285,2015-09-22,
NCT100004438,Interventional,Phase 3,Completed,95,2022-03-05,2024-07-24
NCT100004439,Interventional,Phase 1,Recruiting,93,2024-04-07,
NCT100004440,Interventional,Phase 2,Terminated,27,2018-08-04,2019-11-10
NCT100004441,Interventional,Phase 1,Terminated,25,2020-05-05,2021-06-21
NCT100004442,Interventional,Phase 1,Recruiting,8,2023-01-05,
NCT100004443,Interventional,Phase 1,"Active, not recruiting",82,2025-05-19,
NCT100004444,Interventional,Phase 2,Recruiting,37,2025-06-11,
NCT100004445,Interventional,Phase 3,"Active, not recruiting",208,2015-06-01,
NCT100004446,Interventional,Phase 1,Completed,84,2012-10-20,2014-08-19
NCT100004447,Interventional,Phase 4,Recruiting,231,2014-08-10,
NCT100004448,Interventional,Phase 4,Completed,10,2012-01-24,2015-04-25
NCT100004449,Interventional,Phase 2,Completed,30,2013-07-18,2016-02-02
NCT100004450,Interventional,Phase 1,Completed,30,2014-11-30,2016-11-02
NCT100004451,Interventional,Phase 1,Recruiting,80,2012-08-25,
NCT100004452,Interventional,Phase 1,Terminated,27,2012-07-18,2013-05-11
NCT100004453,Interventional,Phase 2,Completed,219,2021-03-06,2023-05-14
NCT100004454,Interventional,Phase 1,Unknown status,672,2022-11-29,
NCT100004455,Interventional,Phase 3,Completed,38,2025-08-24,2025-12-31
NCT100004456,Interventional,Phase 2,"Active, not recruiting",273,2023-03-23,
NCT100004457,Interventional,Phase 4,"Active, not recruiting",131,2013-06-23,
NCT100004458,Interventional,Phase 2,Completed,53,2013-05-02,2015-10-22
NCT100004459,Interventional,Phase 3,Unknown status,636,2012-05-18,
NCT100004460,Interventional,Phase 3,Completed,135,2018-09-05,2022-03-29
NCT100004461,Interventional,Phase 3,Completed,6,2013-12-10,2016-03-22
NCT100004462,Interventional,Phase 1,Unknown status,50,2014-01-05,
NCT100004463,Interventional,Phase 4,Terminated,586,2014-09-13,2015-05-11
NCT100004464,Interventional,Phase 1,Terminated,46,2023-07-13,2024-04-01
NCT100004465,Interventional,Phase 1,Completed,5,2023-12-30,2025-03-16
NCT100004466,Interventional,Phase 2,Completed,77,2019-02-22,2020-09-28
NCT100004467,Interventional,Phase 3,Completed,24,2021-11-15,2024-01-02
NCT100004468,Interventional,Phase 1,Recruiting,15,2024-11-19,
NCT100004469,Interventional,Phase 1,Terminated,48,2015-02-17,2016-05-04
NCT100004470,Interventional,Phase 4,Completed,23,2023-08-23,2025-12-10
NCT100004471,Interventional,Phase 2,Completed,50,2014-06-23,2018-06-04
NCT100004472,Interventional,Phase 1,Recruiting,10,2024-06-29,
NCT100004473,Interventional,Phase 1,Completed,36,2014-02-19,2015-12-02
NCT100004474,Interventional,Phase 2,Withdrawn,13,2018-10-04,2019-06-05
NCT100004475,Interventional,Phase 2,Completed,59,2017-12-01,2020-05-24
NCT100004476,Interventional,Phase 1,Completed,7,2024-05-30,2025-12-31
NCT100004477,Interventional,Phase 3,"Active, not recruiting",222,2011-01-30,
NCT100004478,Interventional,Phase 3,Completed,25,2021-01-14,2024-10-21
NCT100004479,Interventional,Phase 1,"Active, not recruiting",78,2021-01-13,
NCT100004480,Interventional,Phase 1,Completed,82,2021-03-29,2023-10-24
NCT100004481,Interventional,Phase 4,Completed,145,2015-06-17,2017-10-15
NCT100004482,Interventional,Phase 2,Completed,24,2025-02-13,2025-12-31
NCT100004483,Interventional,Phase 1,Completed,149,2025-04-19,2025-12-31
NCT100004484,Interventional,Phase 2,Completed,98,2024-06-24,2025-12-07
NCT100004485,Interventional,Phase 2,Unknown status,217,2014-05-08,
NCT100004486,Interventional,Phase 2,Completed,7,2020-03-25,2023-12-22
NCT100004487,Interventional,Phase 1,Unknown status,102,2023-10-22,
NCT100004488,Interventional,Phase 2,Completed,114,2014-03-24,2015-09-12
NCT100004489,Interventional,Phase 3,Recruiting,45,2025-05-31,
NCT100004490,Interventional,Phase 3,Completed,50,2015-05-23,2017-06-30
NCT100004491,Interventional,Phase 3,Recruiting,113,2019-05-12,
NCT100004492,Interventional,Phase 2,Completed,36,2014-08-12,2015-11-07
NCT100004493,Interventional,Phase 2,Completed,23,2025-03-11,2025-12-31
NCT100004494,Interventional,Phase 2,Completed,104,2014-08-23,2017-08-16
NCT100004495,Interventional,Phase 3,Completed,56,2015-12-16,2018-10-08
NCT100004496,Interventional,Phase 2,Completed,112,2019-02-21,2021-07-07
NCT100004497,Interventional,Phase 3,Completed,18,2024-03-15,2026-12-02
NCT100004498,Interventional,Phase 4,Recruiting,193,2022-11-13,
NCT100004499,Interventional,Phase 2,Completed,127,2024-12-08,2026-07-22
NCT100004500,Interventional,Phase 1,Completed,61,2016-03-31,2017-10-08
NCT100004501,Interventional,Phase 4,Completed,230,2015-09-11,2018-12-14
NCT100004502,Interventional,Phase 4,Completed,481,2024-08-05,2026-10-24
NCT100004503,Interventional,Phase 1,Completed,106,2024-11-07,2025-12-31
NCT100004504,Interventional,Phase 2,Recruiting,31,2024-04-18,
NCT100004505,Interventional,Phase 3,Completed,15,2014-02-23,2016-04-04
NCT100004506,Interventional,Phase 2,Unknown status,162,2016-05-13,
NCT100004507,Interventional,Phase 1,Completed,254,2021-02-08,2023-07-02
NCT100004508,Interventional,Phase 3,Completed,37,2023-04-14,2025-11-06
NCT100004509,Interventional,Phase 2,Completed,40,2012-12-01,2014-06-18
NCT100004510,Interventional,Phase 2,"Active, not recruiting",82,2020-10-30,
NCT100004511,Interventional,Phase 4,Completed,31,2018-11-13,2021-06-06
NCT100004512,Interventional,Phase 2,Completed,215,2012-08-28,2016-06-08
NCT100004513,Interventional,Phase 2,Unknown status,53,2019-10-19,
NCT100004514,Interventional,Phase 3,Completed,155,2012-07-05,2016-02-06
NCT100004515,Interventional,Phase 2,Recruiting,132,2016-04-12,
NCT100004516,Interventional,Phase 4,"Active, not recruiting",134,2021-08-11,
NCT100004517,Interventional,Phase 3,Completed,139,2024-06-06,2025-12-31
NCT100004518,Interventional,Phase 3,"Active, not recruiting",76,2021-10-08,
NCT100004519,Interventional,Phase 2,"Active, not recruiting",144,2016-04-10,
NCT100004520,Interventional,Phase 4,"Active, not recruiting",11,2019-11-25,
